UserID,Age,Gender,Device,OS,Source,IsNewUser
14238,31,Male,iPhone 14,iOS,nan,0
14239,33,Female,Google Pixel 7,Android,Paid Ads,0
14240,35,nan,Samsung S23,Android,Organic,0
14241,33,Female,Xiaomi Note 11,Android,Organic,1
14242,34,Female,Samsung S23,Android,Organic,0
14243,24,Male,iPhone 14,iOS,Organic,0
14244,29,Female,Samsung S23,Android,Paid Ads,1
14245,51,Female,nan,Android,Paid Ads,1
14246,27,Female,Google Pixel 7,Android,Paid Ads,0
14247,22,Female,Samsung S21,Android,Referral,0
14248,38,Female,Huawei P50,Android,Organic,0
14249,20,Male,Google Pixel 7,Android,Organic,1
14250,36,Female,Samsung S21,Android,Referral,1
14251,52,Female,Xiaomi Note 11,Android,Organic,1
14252,23,Female,Samsung S23,Android,Paid Ads,1
14253,31,Female,iPhone 12,iOS,Referral,0
14254,21,Female,Huawei P50,Android,Referral,0
14255,35,Female,iPhone 14,iOS,Paid Ads,0
14256,46,Male,Samsung S23,Android,Referral,0
14257,52,Male,Google Pixel 7,Android,Paid Ads,0
14258,55,nan,Huawei P50,Android,Organic,1
14259,33,Female,iPhone 12,iOS,nan,1
14260,37,Female,Samsung S21,Android,Referral,1
14261,41,Female,Xiaomi Note 11,Android,Paid Ads,0
14262,52,Female,Google Pixel 7,Android,Organic,0
14263,36,Male,Huawei P50,Android,Referral,1
14264,21,Male,iPhone 12,iOS,Organic,1
14265,50,Female,Xiaomi Note 11,Android,Paid Ads,1
14266,19,Male,iPhone 12,iOS,Organic,1
14267,30,Female,Google Pixel 7,Android,Organic,0
14268,47,Female,iPhone 14,iOS,Organic,1
14269,51,Male,Huawei P50,Android,Paid Ads,0
14270,47,Female,iPhone 14,iOS,Referral,0
14271,41,Female,Google Pixel 7,Android,Organic,0
14272,50,Male,Samsung S21,Android,Paid Ads,0
14273,58,Male,Xiaomi Note 11,Android,Referral,0
14274,27,Female,Xiaomi Note 11,Android,Referral,1
14275,35,Male,Samsung S21,Android,Paid Ads,0
14276,36,Male,Samsung S21,Android,Referral,1
14277,24,Male,iPhone 14,iOS,Referral,1
14278,36,Male,iPhone 12,iOS,Paid Ads,0
14279,41,Female,Samsung S21,Android,Referral,0
14280,32,Male,Samsung S23,Android,Organic,1
14281,58,Female,Google Pixel 7,Android,Paid Ads,0
14282,59,Male,Google Pixel 7,Android,Organic,1
14283,40,Female,iPhone 12,iOS,Referral,1
14284,21,Male,Samsung S21,Android,Organic,0
14285,55,nan,Google Pixel 7,Android,Organic,0
14286,21,Male,Samsung S23,Android,Organic,0
14287,22,Female,iPhone 14,iOS,Organic,1
14288,58,Female,Samsung S21,Android,Referral,1
14289,40,Female,Samsung S21,Android,nan,1
14290,57,Female,iPhone 12,iOS,Referral,0
14291,54,Male,Google Pixel 7,Android,Organic,1
14292,28,Female,Samsung S21,Android,Organic,0
14293,28,Male,Huawei P50,Android,Organic,0
14294,30,Female,Huawei P50,Android,Paid Ads,0
14295,31,Female,Google Pixel 7,Android,Organic,1
14296,25,Female,Samsung S21,Android,Referral,0
14297,42,Male,Samsung S21,Android,Referral,1
14298,35,Male,Samsung S23,Android,Organic,1
14299,35,Male,Samsung S21,Android,Paid Ads,1
14300,27,Male,Huawei P50,Android,Organic,0
14301,24,Male,iPhone 14,iOS,Organic,1
14302,31,Male,Google Pixel 7,Android,Paid Ads,1
14303,32,nan,Xiaomi Note 11,Android,Referral,1
14304,33,Female,Huawei P50,Android,Referral,0
14305,19,Female,Samsung S23,Android,Organic,1
14306,47,Male,Xiaomi Note 11,Android,Organic,1
14307,47,Female,nan,Android,Paid Ads,0
14308,35,Female,iPhone 12,iOS,Organic,0
14309,48,Female,iPhone 14,iOS,Organic,0
14310,30,Male,Samsung S21,Android,Paid Ads,0
14311,37,Female,Samsung S23,Android,Paid Ads,0
14312,52,nan,iPhone 14,iOS,Paid Ads,1
14313,40,Male,iPhone 12,iOS,Referral,0
14314,59,Female,iPhone 12,iOS,Organic,0
14315,50,Male,Google Pixel 7,Android,Paid Ads,0
14316,55,Male,Samsung S23,Android,Organic,0
14317,52,Female,Huawei P50,Android,nan,0
14318,53,Male,Samsung S21,Android,Referral,0
14319,37,Male,Google Pixel 7,Android,Referral,0
14320,20,Male,Samsung S23,Android,Paid Ads,0
14321,25,nan,Xiaomi Note 11,Android,Paid Ads,1
14322,57,Male,Samsung S21,Android,Organic,0
14323,49,Female,iPhone 12,nan,Organic,0
14324,46,Male,Huawei P50,Android,Organic,0
14325,24,Female,Huawei P50,Android,Organic,0
14326,19,nan,Samsung S21,Android,Paid Ads,0
14327,38,Male,nan,Android,Organic,0
14328,23,Male,Samsung S21,Android,Organic,0
14329,45,Male,Samsung S23,Android,Organic,0
14330,59,Female,Google Pixel 7,Android,Paid Ads,1
14331,53,Male,Samsung S21,Android,Paid Ads,0
14332,49,Male,Samsung S21,Android,Organic,1
14333,59,Male,Samsung S23,Android,Organic,0
14334,26,Male,Samsung S23,Android,Paid Ads,0
14335,28,Male,iPhone 14,nan,Organic,0
14336,40,Female,iPhone 12,iOS,Referral,0
14337,28,Female,Huawei P50,Android,Paid Ads,0
14338,19,Male,Samsung S21,Android,Organic,1
14339,20,Female,iPhone 14,iOS,Referral,0
14340,28,Female,Google Pixel 7,Android,Organic,1
14341,52,Female,Samsung S21,Android,Paid Ads,0
14342,32,Female,iPhone 14,iOS,Paid Ads,0
14343,28,Female,nan,Android,Organic,0
14344,48,Female,Huawei P50,Android,Paid Ads,0
14345,45,Female,iPhone 14,iOS,Paid Ads,0
14346,45,Male,Huawei P50,Android,Referral,0
14347,49,Male,Huawei P50,Android,Paid Ads,1
14348,42,Male,Xiaomi Note 11,Android,Organic,1
14349,37,Female,Samsung S23,Android,Referral,0
14350,45,Male,Samsung S21,Android,Organic,0
14351,42,Female,iPhone 14,iOS,Referral,0
14352,28,Male,Xiaomi Note 11,Android,Referral,1
14353,36,Female,Huawei P50,Android,Paid Ads,1
14354,45,Male,Xiaomi Note 11,Android,Organic,1
14355,18,Female,iPhone 14,iOS,Paid Ads,0
14356,22,Female,Samsung S21,Android,Referral,0
14357,27,Male,Samsung S23,Android,Paid Ads,0
14358,59,Male,Xiaomi Note 11,Android,Referral,0
14359,51,Female,iPhone 12,iOS,Organic,0
14360,53,Male,Xiaomi Note 11,Android,Organic,1
14361,19,Female,Google Pixel 7,Android,Organic,0
14362,35,Female,iPhone 14,iOS,Organic,0
14363,30,Female,Samsung S21,Android,Organic,0
14364,22,Female,Samsung S21,Android,Referral,1
14365,37,Female,Huawei P50,Android,Organic,1
14366,19,Female,Samsung S23,Android,Paid Ads,1
14367,28,nan,Samsung S23,Android,Organic,1
14368,47,Male,Google Pixel 7,Android,Referral,0
14369,49,Male,Samsung S21,Android,Paid Ads,0
14370,49,Male,iPhone 14,iOS,Organic,1
14371,55,Female,Xiaomi Note 11,Android,Paid Ads,0
14372,45,Male,Xiaomi Note 11,Android,Paid Ads,0
14373,27,Female,Samsung S21,Android,Organic,0
14374,39,Male,iPhone 12,iOS,Paid Ads,0
14375,34,Female,Xiaomi Note 11,Android,Organic,0
14376,39,Male,Google Pixel 7,Android,Organic,1
14377,36,Male,iPhone 12,iOS,Organic,1
14378,34,Male,Xiaomi Note 11,Android,nan,1
14379,41,Male,Huawei P50,Android,nan,0
14380,53,Female,iPhone 14,iOS,Referral,0
14381,49,Female,Samsung S23,Android,Organic,1
14382,53,Male,Xiaomi Note 11,Android,Referral,1
14383,45,Female,Samsung S21,Android,Paid Ads,0
14384,31,Male,Google Pixel 7,Android,Organic,0
14385,53,Male,Huawei P50,Android,Organic,1
14386,23,Female,Huawei P50,Android,Paid Ads,0
14387,26,Male,Samsung S21,Android,Organic,0
14388,38,Female,Huawei P50,Android,Paid Ads,0
14389,29,Female,Samsung S23,Android,Paid Ads,0
14390,47,Male,Samsung S21,Android,Paid Ads,0
14391,48,Female,iPhone 14,iOS,Referral,1
14392,57,Male,Huawei P50,Android,Organic,0
14393,21,Female,Samsung S23,Android,Organic,1
14394,48,Female,Huawei P50,Android,Paid Ads,0
14395,44,Female,iPhone 14,iOS,Paid Ads,0
14396,42,Male,Google Pixel 7,Android,Paid Ads,0
14397,22,Male,iPhone 14,iOS,Organic,1
14398,23,Female,iPhone 12,iOS,Organic,1
14399,22,nan,nan,Android,Paid Ads,0
14400,44,Female,iPhone 12,iOS,Organic,0
14401,25,Male,Samsung S23,Android,Paid Ads,0
14402,26,Female,Huawei P50,Android,Organic,0
14403,32,Female,Huawei P50,Android,Paid Ads,1
14404,53,Male,Samsung S23,Android,Organic,1
14405,58,Female,Xiaomi Note 11,Android,Organic,1
14406,24,Male,Xiaomi Note 11,Android,Paid Ads,1
14407,49,Male,iPhone 14,iOS,Paid Ads,0
14408,25,Male,Samsung S21,Android,Organic,0
14409,32,Female,Samsung S21,Android,Organic,1
14410,54,Female,Samsung S21,Android,Paid Ads,0
14411,36,Female,Samsung S21,Android,Paid Ads,1
14412,56,Male,Samsung S21,Android,Paid Ads,0
14413,23,Male,Samsung S21,Android,Organic,1
14414,36,Female,Samsung S21,Android,Organic,0
14415,45,Female,Samsung S23,Android,Organic,1
14416,34,Female,iPhone 14,iOS,Organic,1
14417,59,Male,Google Pixel 7,Android,Organic,1
14418,36,Female,Huawei P50,Android,Referral,1
14419,48,Female,Samsung S21,Android,Organic,0
14420,28,Female,iPhone 14,iOS,Organic,0
14421,32,Female,Google Pixel 7,Android,Organic,1
14422,27,Female,Huawei P50,Android,Referral,1
14423,40,Female,iPhone 12,iOS,nan,1
14424,20,Female,iPhone 12,iOS,Paid Ads,0
14425,20,Female,iPhone 14,iOS,Organic,0
14426,35,Male,Xiaomi Note 11,Android,Organic,1
14427,42,Female,nan,nan,Organic,1
14428,37,Female,Google Pixel 7,Android,Organic,0
14429,46,Male,Xiaomi Note 11,Android,Paid Ads,0
14430,39,Female,Google Pixel 7,Android,nan,0
14431,32,Female,Samsung S21,Android,Organic,1
14432,56,Male,Xiaomi Note 11,Android,Organic,0
14433,27,Female,Samsung S21,Android,Referral,1
14434,38,Male,Samsung S21,Android,Paid Ads,0
14435,46,Female,Samsung S21,Android,Referral,1
14436,49,Female,Xiaomi Note 11,Android,Referral,0
14437,27,Female,Google Pixel 7,Android,Organic,1
14438,30,Female,Xiaomi Note 11,Android,Paid Ads,1
14439,40,Female,iPhone 12,iOS,Paid Ads,1
14440,40,nan,iPhone 12,iOS,Paid Ads,0
14441,48,Male,Samsung S21,Android,Organic,0
14442,21,Female,Samsung S21,Android,Referral,0
14443,20,Male,Samsung S23,Android,Paid Ads,1
14444,38,Female,iPhone 12,iOS,Organic,0
14445,19,Female,Google Pixel 7,Android,Organic,0
14446,21,Female,Google Pixel 7,Android,Organic,1
14447,18,Female,Samsung S21,Android,Referral,0
14448,32,Male,Xiaomi Note 11,Android,Organic,1
14449,50,Male,iPhone 14,iOS,Organic,0
14450,23,Female,Samsung S23,Android,Organic,0
14451,24,Female,Huawei P50,Android,Paid Ads,0
14452,36,Male,Xiaomi Note 11,Android,Organic,0
14453,18,Male,iPhone 14,iOS,Organic,1
14454,56,Female,Huawei P50,Android,Referral,0
14455,36,Male,Xiaomi Note 11,Android,Organic,0
14456,43,Female,Samsung S23,Android,Organic,1
14457,29,Female,Xiaomi Note 11,Android,Organic,0
14458,39,Female,iPhone 14,iOS,Organic,0
14459,30,Male,Xiaomi Note 11,Android,Organic,0
14460,45,Male,Xiaomi Note 11,Android,Paid Ads,1
14461,31,Female,Huawei P50,Android,Organic,1
14462,39,nan,iPhone 12,iOS,Paid Ads,0
14463,47,Male,Samsung S21,Android,Organic,1
14464,37,Male,Huawei P50,Android,Organic,0
14465,44,Male,Samsung S21,Android,Referral,1
14466,55,Female,Huawei P50,Android,Organic,1
14467,59,Female,iPhone 12,iOS,nan,1
14468,58,Male,iPhone 12,iOS,Paid Ads,1
14469,51,Male,Samsung S21,Android,Paid Ads,0
14470,56,Female,Google Pixel 7,Android,Paid Ads,1
14471,58,Female,iPhone 14,iOS,Organic,0
14472,54,Female,Samsung S21,Android,Organic,0
14473,18,Female,iPhone 14,iOS,Organic,1
14474,32,Female,Samsung S21,Android,Paid Ads,0
14475,49,Female,Samsung S23,Android,Paid Ads,0
14476,25,Female,Samsung S21,nan,nan,0
14477,50,Female,Samsung S21,Android,Referral,0
14478,35,Male,Samsung S21,Android,Referral,0
14479,46,Male,Google Pixel 7,Android,Organic,0
14480,49,Female,iPhone 14,iOS,Organic,0
14481,50,Male,Samsung S23,Android,Organic,0
14482,22,Female,Samsung S21,Android,Paid Ads,0
14483,35,Male,Samsung S21,Android,Organic,0
14484,27,Female,Huawei P50,Android,Organic,0
14485,53,Female,Huawei P50,Android,Paid Ads,0
14486,50,Female,Samsung S21,Android,Organic,0
14487,40,Male,Xiaomi Note 11,Android,Paid Ads,1
14488,57,nan,Xiaomi Note 11,Android,Paid Ads,1
14489,22,Male,Huawei P50,Android,Organic,0
14490,51,Male,Huawei P50,Android,nan,1
14491,41,Male,Samsung S23,Android,Paid Ads,0
14492,34,Female,nan,Android,Organic,0
14493,48,Male,nan,Android,Organic,1
14494,24,Female,Samsung S23,nan,nan,0
14495,34,Female,Samsung S23,Android,Referral,1
14496,45,Female,Xiaomi Note 11,Android,Organic,1
14497,55,Female,Samsung S21,Android,Referral,1
14498,39,Female,Xiaomi Note 11,Android,Paid Ads,0
14499,32,Female,Samsung S23,Android,Organic,1
14500,54,Female,iPhone 12,iOS,Paid Ads,0
14501,32,Male,Huawei P50,Android,Organic,0
14502,42,Male,Huawei P50,Android,Organic,0
14503,38,Male,iPhone 12,nan,Organic,0
14504,55,Male,Google Pixel 7,Android,Paid Ads,0
14505,19,Female,Samsung S21,Android,Paid Ads,0
14506,44,Female,Xiaomi Note 11,Android,Paid Ads,0
14507,49,Female,Samsung S23,Android,Organic,0
14508,38,Male,Xiaomi Note 11,Android,Paid Ads,1
14509,21,Female,Samsung S23,Android,Organic,0
14510,36,Female,Huawei P50,Android,nan,1
14511,19,Male,Xiaomi Note 11,Android,Organic,0
14512,43,Female,Samsung S23,Android,Organic,1
14513,51,nan,Xiaomi Note 11,Android,Paid Ads,0
14514,31,Male,nan,Android,Paid Ads,0
14515,32,Female,iPhone 12,iOS,Organic,0
14516,37,Male,Samsung S21,Android,Organic,1
14517,51,Male,Huawei P50,Android,nan,0
14518,53,Female,Google Pixel 7,Android,Organic,0
14519,36,Female,Huawei P50,Android,Organic,1
14520,26,Female,iPhone 12,iOS,Paid Ads,0
14521,24,Male,Huawei P50,Android,Organic,0
14522,47,Female,Google Pixel 7,Android,Organic,1
14523,30,Male,Huawei P50,Android,Organic,0
14524,44,Female,Xiaomi Note 11,Android,Referral,1
14525,52,Male,iPhone 12,iOS,Organic,0
14526,30,Female,Samsung S23,Android,Paid Ads,1
14527,32,Female,Samsung S23,Android,Organic,0
14528,26,Female,Samsung S23,Android,Paid Ads,0
14529,40,Male,Google Pixel 7,Android,Paid Ads,1
14530,53,Female,Xiaomi Note 11,Android,Organic,0
14531,57,Female,Samsung S21,Android,Organic,0
14532,20,Female,Xiaomi Note 11,Android,Paid Ads,0
14533,51,Female,iPhone 12,iOS,Referral,1
14534,36,Male,iPhone 12,iOS,Organic,1
14535,45,Male,Samsung S23,Android,Paid Ads,0
14536,40,Male,Google Pixel 7,Android,Referral,1
14537,57,Female,Huawei P50,Android,Organic,1
14538,24,Female,Samsung S23,Android,nan,0
14539,58,Male,Huawei P50,Android,Paid Ads,1
14540,29,Female,iPhone 14,iOS,Organic,1
14541,31,Male,nan,Android,Organic,0
14542,32,Male,Huawei P50,Android,Organic,0
14543,20,Male,Xiaomi Note 11,Android,Organic,0
14544,32,Female,iPhone 12,nan,Paid Ads,0
14545,41,Female,Samsung S23,Android,Organic,0
14546,25,Male,iPhone 14,iOS,Organic,1
14547,22,Female,Xiaomi Note 11,Android,nan,1
14548,21,Male,iPhone 14,iOS,Organic,1
14549,31,Male,Samsung S23,Android,Referral,1
14550,33,Male,Samsung S21,Android,Paid Ads,0
14551,37,Male,iPhone 14,iOS,Organic,1
14552,41,Female,Samsung S21,Android,Paid Ads,0
14553,23,Female,iPhone 12,iOS,Organic,0
14554,48,Male,Google Pixel 7,Android,Paid Ads,1
14555,23,Male,Samsung S21,Android,Referral,0
14556,52,Male,Xiaomi Note 11,Android,Organic,0
14557,32,Male,Xiaomi Note 11,Android,Organic,0
14558,46,Female,iPhone 12,iOS,Organic,0
14559,20,Male,Samsung S21,Android,Referral,1
14560,28,Female,Xiaomi Note 11,Android,Referral,0
14561,20,Male,Huawei P50,Android,Organic,0
14562,45,Male,Samsung S23,Android,Organic,0
14563,27,Female,Samsung S23,Android,Organic,0
14564,50,Male,Google Pixel 7,Android,Organic,0
14565,33,Male,Huawei P50,Android,Organic,1
14566,27,Male,Huawei P50,Android,Organic,0
14567,50,Male,Samsung S23,Android,Organic,1
14568,53,Male,iPhone 14,iOS,Paid Ads,0
14569,20,Male,Google Pixel 7,Android,Organic,0
14570,22,Female,iPhone 14,iOS,Organic,1
14571,29,Female,Samsung S23,Android,Organic,1
14572,30,Female,Xiaomi Note 11,Android,Organic,0
14573,41,Male,Xiaomi Note 11,Android,Organic,0
14574,49,Female,Google Pixel 7,Android,Organic,1
14575,33,Male,iPhone 14,iOS,Organic,0
14576,49,Male,nan,Android,Referral,1
14577,54,Male,iPhone 14,iOS,Organic,1
14578,53,Female,iPhone 12,iOS,Organic,1
14579,38,Male,Xiaomi Note 11,Android,Paid Ads,0
14580,29,Male,Huawei P50,Android,Organic,1
14581,38,Male,Xiaomi Note 11,Android,Referral,1
14582,38,Male,Xiaomi Note 11,Android,nan,0
14583,23,Male,Samsung S23,nan,Referral,0
14584,26,Male,iPhone 12,iOS,Organic,1
14585,18,Male,Xiaomi Note 11,Android,Organic,0
14586,29,Male,Samsung S21,Android,Paid Ads,1
14587,31,Male,Huawei P50,Android,Organic,1
14588,23,Male,iPhone 14,iOS,Organic,0
14589,18,Male,Samsung S21,Android,Organic,0
14590,39,Female,Samsung S23,Android,Paid Ads,0
14591,51,Male,Samsung S23,Android,Referral,0
14592,28,Male,Samsung S23,Android,Paid Ads,0
14593,20,Male,Samsung S21,Android,Paid Ads,0
14594,59,Male,iPhone 14,iOS,Paid Ads,1
14595,23,Male,Huawei P50,Android,Paid Ads,0
14596,23,nan,Samsung S23,Android,Referral,0
14597,37,Female,Xiaomi Note 11,Android,Organic,1
14598,38,Male,Samsung S23,Android,nan,0
14599,19,Female,Xiaomi Note 11,nan,Organic,0
14600,43,Male,Google Pixel 7,Android,Organic,0
14601,48,Male,Xiaomi Note 11,Android,Paid Ads,1
14602,43,Female,Samsung S21,Android,Organic,1
14603,49,Male,Xiaomi Note 11,Android,Organic,1
14604,27,Male,Samsung S21,Android,nan,0
14605,40,Female,Xiaomi Note 11,Android,Organic,0
14606,23,Female,Samsung S23,Android,nan,1
14607,40,nan,iPhone 12,iOS,Paid Ads,0
14608,45,Female,Google Pixel 7,Android,nan,0
14609,47,Female,Samsung S21,Android,Referral,0
14610,31,Male,Huawei P50,Android,Paid Ads,0
14611,54,Male,Samsung S21,Android,Paid Ads,0
14612,49,Female,nan,Android,nan,1
14613,51,nan,Samsung S23,Android,Paid Ads,0
14614,58,Male,iPhone 12,iOS,Organic,0
14615,39,nan,iPhone 12,iOS,nan,1
14616,48,Male,iPhone 12,iOS,Organic,1
14617,24,Male,iPhone 12,iOS,Organic,0
14618,58,Male,Samsung S21,Android,Paid Ads,0
14619,38,Male,Samsung S21,Android,Organic,0
14620,33,Female,iPhone 14,iOS,Organic,1
14621,37,Male,Samsung S23,Android,Paid Ads,0
14622,36,Female,Samsung S21,Android,Organic,0
14623,49,Female,Xiaomi Note 11,Android,Paid Ads,0
14624,32,Male,iPhone 14,iOS,Paid Ads,0
14625,22,Female,Huawei P50,Android,Organic,1
14626,28,Male,Samsung S23,Android,Referral,1
14627,32,Female,Xiaomi Note 11,Android,Referral,0
14628,46,Male,iPhone 12,iOS,Paid Ads,1
14629,21,Male,Xiaomi Note 11,Android,Paid Ads,0
14630,53,Female,Samsung S21,Android,Referral,1
14631,40,Female,Huawei P50,Android,Organic,1
14632,32,Female,Huawei P50,Android,Paid Ads,1
14633,20,Female,Xiaomi Note 11,Android,Paid Ads,1
14634,49,Female,Google Pixel 7,Android,Organic,1
14635,27,Male,Xiaomi Note 11,Android,nan,0
14636,57,Female,iPhone 12,iOS,Organic,0
14637,55,Male,Google Pixel 7,Android,Organic,0
14638,39,Male,iPhone 14,iOS,Referral,0
14639,31,Male,Xiaomi Note 11,Android,Referral,0
14640,34,Male,iPhone 12,iOS,Paid Ads,0
14641,38,Male,Samsung S21,Android,Paid Ads,1
14642,32,Male,Samsung S23,Android,Paid Ads,0
14643,32,Male,Samsung S21,Android,Organic,1
14644,18,Female,Xiaomi Note 11,Android,Organic,1
14645,41,Female,Samsung S23,Android,Paid Ads,1
14646,29,Female,nan,Android,Organic,0
14647,27,Male,Samsung S21,Android,Referral,1
14648,59,Female,Google Pixel 7,Android,Organic,0
14649,59,Male,Huawei P50,Android,Referral,1
14650,48,Female,Samsung S21,Android,Organic,0
14651,28,Male,Google Pixel 7,Android,Organic,0
14652,33,Female,Samsung S21,Android,Organic,1
14653,26,Male,iPhone 14,nan,Paid Ads,0
14654,31,Female,iPhone 12,iOS,Paid Ads,0
14655,36,Female,Google Pixel 7,Android,Referral,0
14656,48,Female,iPhone 14,iOS,Organic,0
14657,26,Male,iPhone 12,iOS,Paid Ads,1
14658,53,Male,Samsung S23,Android,Paid Ads,0
14659,56,Female,Samsung S21,Android,Organic,0
14660,43,Male,Xiaomi Note 11,Android,Referral,0
14661,25,Female,iPhone 14,iOS,Organic,0
14662,41,Male,iPhone 14,iOS,Paid Ads,0
14663,25,Female,Samsung S23,Android,Paid Ads,0
14664,36,Female,Samsung S23,Android,Organic,1
14665,47,Female,Huawei P50,nan,Organic,0
14666,39,Male,Xiaomi Note 11,Android,Paid Ads,0
14667,26,Male,Huawei P50,Android,Organic,0
14668,21,Female,Samsung S21,Android,Organic,0
14669,54,Female,Xiaomi Note 11,Android,Organic,0
14670,25,Male,Xiaomi Note 11,Android,Paid Ads,0
14671,18,Male,Google Pixel 7,Android,Paid Ads,0
14672,45,Female,nan,Android,Organic,0
14673,23,Female,Samsung S23,Android,Organic,0
14674,53,Female,Samsung S21,Android,Paid Ads,1
14675,28,Female,Huawei P50,Android,Paid Ads,0
14676,22,Female,iPhone 14,iOS,Referral,0
14677,41,Male,iPhone 12,iOS,Organic,0
14678,35,Male,Samsung S23,Android,Referral,0
14679,37,Male,Samsung S21,Android,Organic,1
14680,45,Female,Samsung S21,Android,Organic,1
14681,30,Male,nan,Android,Paid Ads,1
14682,22,Male,Samsung S21,Android,nan,0
14683,47,Male,Google Pixel 7,Android,Organic,0
14684,18,Male,Samsung S21,Android,Referral,0
14685,39,Female,Samsung S21,Android,Organic,0
14686,35,Female,Samsung S21,Android,Organic,1
14687,22,Female,Xiaomi Note 11,Android,Organic,0
14688,48,Male,Samsung S21,Android,Paid Ads,1
14689,23,Female,Google Pixel 7,Android,Organic,1
14690,44,Male,Xiaomi Note 11,Android,Organic,0
14691,42,Female,Samsung S23,Android,Organic,0
14692,46,Male,iPhone 12,iOS,Paid Ads,0
14693,45,Male,iPhone 12,iOS,Organic,0
14694,33,Male,Samsung S23,Android,Organic,0
14695,29,Female,Huawei P50,Android,Organic,0
14696,37,Female,Xiaomi Note 11,Android,Organic,1
14697,35,Male,Samsung S23,Android,Paid Ads,1
14698,51,Male,Huawei P50,Android,Organic,0
14699,40,Female,iPhone 14,iOS,Paid Ads,0
14700,44,Male,Samsung S21,Android,Organic,1
14701,34,Male,Xiaomi Note 11,Android,Paid Ads,0
14702,38,Male,Samsung S21,Android,Paid Ads,1
14703,57,Female,nan,nan,Organic,0
14704,48,Male,Samsung S23,Android,Organic,0
14705,20,nan,iPhone 12,iOS,Organic,0
14706,34,Male,iPhone 14,iOS,Organic,0
14707,43,Male,Samsung S23,Android,Organic,0
14708,40,Male,Xiaomi Note 11,Android,Organic,1
14709,23,Female,nan,Android,Paid Ads,0
14710,45,Male,Xiaomi Note 11,Android,Organic,1
14711,25,Female,Xiaomi Note 11,Android,Organic,1
14712,25,Male,Samsung S21,Android,Organic,1
14713,36,Male,iPhone 14,iOS,nan,0
14714,55,Female,Xiaomi Note 11,Android,Organic,0
14715,46,Female,Huawei P50,Android,Organic,0
14716,40,Male,Xiaomi Note 11,Android,Paid Ads,0
14717,49,Female,Samsung S23,Android,Organic,1
14718,27,Female,Xiaomi Note 11,Android,Referral,1
14719,44,Male,Samsung S23,Android,Referral,0
14720,18,Male,iPhone 14,iOS,Organic,1
14721,56,Male,Google Pixel 7,Android,Referral,0
14722,46,Male,Samsung S23,Android,Paid Ads,0
14723,20,Female,Samsung S21,Android,Organic,1
14724,54,Male,Xiaomi Note 11,Android,Referral,0
14725,48,Male,Samsung S21,Android,Referral,0
14726,28,Male,Samsung S23,Android,Organic,0
14727,39,Female,Xiaomi Note 11,Android,Paid Ads,0
14728,35,Female,Samsung S21,Android,Referral,0
14729,52,Male,Google Pixel 7,Android,Paid Ads,0
14730,23,Male,Samsung S23,Android,Organic,0
14731,20,Male,Huawei P50,Android,Organic,0
14732,22,Female,Huawei P50,Android,nan,0
14733,26,Male,Samsung S23,Android,Paid Ads,1
14734,45,nan,iPhone 14,iOS,Paid Ads,0
14735,36,Male,Google Pixel 7,Android,Referral,1
14736,45,Female,Samsung S23,Android,Organic,0
14737,44,Female,Xiaomi Note 11,Android,Organic,0
14738,30,Female,iPhone 14,iOS,Paid Ads,0
14739,55,Male,Xiaomi Note 11,Android,Organic,0
14740,38,Female,Samsung S21,Android,Paid Ads,1
14741,44,Male,Samsung S21,nan,Referral,1
14742,23,Male,nan,Android,Organic,0
14743,55,Female,Samsung S23,Android,Referral,0
14744,28,Female,Xiaomi Note 11,Android,nan,1
14745,58,Female,Xiaomi Note 11,Android,Referral,1
14746,34,Male,iPhone 14,iOS,Paid Ads,0
14747,56,Female,Google Pixel 7,Android,Referral,1
14748,24,Male,Samsung S21,Android,Paid Ads,1
14749,47,Male,Google Pixel 7,Android,Referral,1
14750,38,Female,Xiaomi Note 11,Android,Organic,1
14751,18,Male,Samsung S21,Android,Organic,0
14752,42,Female,Samsung S21,Android,Organic,1
14753,49,Male,Google Pixel 7,Android,Organic,0
14754,25,Male,Xiaomi Note 11,Android,Paid Ads,0
14755,22,Female,Xiaomi Note 11,Android,Organic,1
14756,47,Female,iPhone 14,iOS,Paid Ads,0
14757,25,Male,Google Pixel 7,Android,nan,1
14758,36,Male,Samsung S21,Android,Organic,0
14759,47,Female,Xiaomi Note 11,Android,Referral,1
14760,32,Male,iPhone 14,iOS,Organic,0
14761,53,Male,Samsung S21,Android,Paid Ads,0
14762,44,Female,Xiaomi Note 11,Android,Organic,1
14763,30,Male,Samsung S21,Android,Organic,0
14764,31,nan,Huawei P50,Android,Paid Ads,0
14765,54,Female,Xiaomi Note 11,Android,Paid Ads,1
14766,47,nan,Huawei P50,nan,Paid Ads,0
14767,56,Male,Samsung S21,Android,nan,1
14768,30,nan,iPhone 12,iOS,Organic,1
14769,33,Male,Xiaomi Note 11,Android,Organic,0
14770,24,Male,Samsung S21,Android,Paid Ads,0
14771,44,Male,Samsung S23,Android,Organic,0
14772,52,Male,Xiaomi Note 11,Android,Paid Ads,0
14773,32,Male,Google Pixel 7,Android,Referral,0
14774,45,Female,iPhone 12,iOS,Paid Ads,0
14775,52,Male,Google Pixel 7,Android,Paid Ads,1
14776,24,Male,Samsung S23,Android,Paid Ads,1
14777,37,Female,Xiaomi Note 11,Android,Organic,1
